collision_date,day,dd,year,mm,num_collisions,fatalities,injured,weighted_fatalities_injuries,dewp,slp,mxpsd,max,min,fog,temperature,visibility,wind_speed,gust,precipitation,snow_depth,thunder,hail,snow_ice_pellets
2018-08-20,1,20,2018,08,562,2,144,16.4,62.6,1019.7,6.0,73.9,66.9,0.0,70.3,9.5,3.3,21.0,0.02,,0.0,0.0,0.0
2015-11-05,4,05,2015,11,690,2,144,16.4,57.5,1024.9,5.1,71.1,55.9,0.0,62.8,4.7,1.9,,0.0,,0.0,0.0,0.0
2013-06-11,2,11,2013,06,635,2,154,17.4,63.6,1005.5,15.0,78.1,62.1,0.0,69.6,5.6,4.9,26.0,1.47,,0.0,0.0,0.0
2018-06-24,7,24,2018,06,553,2,164,18.4,65.0,1009.4,5.1,84.0,62.1,0.0,72.3,7.6,1.5,21.0,0.0,,0.0,0.0,0.0
2013-12-20,5,20,2013,12,674,2,164,18.4,28.4,1017.8,11.1,53.1,30.0,0.0,46.8,10.0,3.0,20.0,0.0,3.1,0.0,0.0,0.0
2018-05-01,2,01,2018,05,713,2,164,18.4,31.0,1017.1,8.0,80.1,44.1,0.0,61.1,10.0,3.3,17.1,0.0,,0.0,0.0,0.0
2022-08-14,7,14,2022,08,305,2,164,18.4,51.3,1017.7,7.0,82.0,64.9,0.0,73.5,10.0,2.4,20.0,0.0,,0.0,0.0,0.0
2018-01-10,3,10,2018,01,687,2,174,19.4,21.0,1030.3,7.0,44.1,30.0,0.0,35.1,10.0,3.7,,0.0,5.1,0.0,0.0,0.0
2016-08-30,2,30,2016,08,622,2,174,19.4,58.7,1020.0,8.9,91.0,69.1,0.0,77.0,9.8,3.7,17.1,0.0,,0.0,0.0,0.0
2016-05-06,5,06,2016,05,728,2,174,19.4,45.1,1005.9,15.0,57.0,46.0,1.0,50.7,7.8,7.8,24.1,0.24,,0.0,0.0,0.0
2016-10-05,3,05,2016,10,695,2,174,19.4,47.8,1026.7,8.0,69.1,53.1,0.0,60.0,10.0,5.2,,0.0,,0.0,0.0,0.0
2021-06-29,2,29,2021,06,350,2,174,19.4,70.7,1021.6,8.0,95.0,75.9,0.0,86.0,10.0,4.2,21.0,0.0,,0.0,0.0,0.0
2019-03-11,1,11,2019,03,645,2,174,19.4,31.1,1015.7,18.1,53.1,35.1,0.0,45.7,8.3,11.0,28.0,0.29,,0.0,0.0,0.0
2017-11-18,6,18,2017,11,629,2,175,19.4,26.4,1012.5,7.0,51.1,34.0,0.0,42.6,9.6,2.6,20.0,0.0,,0.0,0.0,0.0
2016-05-14,6,14,2016,05,589,2,184,20.4,54.2,1007.1,25.1,71.6,56.3,0.0,63.5,9.9,6.8,35.0,0.25,,0.0,0.0,0.0
2013-09-21,6,21,2013,09,546,2,184,20.4,59.5,1013.1,11.1,79.0,60.1,0.0,67.7,10.0,3.6,21.0,0.0,,0.0,0.0,0.0
2017-07-02,7,02,2017,07,537,2,184,20.4,66.8,1013.9,8.0,87.1,71.1,0.0,77.8,9.3,3.9,22.0,0.23,,0.0,0.0,0.0
2013-06-29,6,29,2013,06,591,2,184,20.4,65.9,1001.1,7.0,82.9,71.1,0.0,76.2,8.7,3.5,15.9,0.0,,0.0,0.0,0.0
2019-07-08,1,08,2019,07,592,2,184,20.4,62.7,1014.8,6.0,86.0,68.0,0.0,72.6,9.8,2.2,,0.01,,0.0,0.0,0.0
2013-08-14,3,14,2013,08,622,2,184,20.4,52.3,1010.3,9.9,73.9,61.0,0.0,68.3,9.6,5.3,24.1,0.84,,0.0,0.0,0.0
2016-11-08,2,08,2016,11,620,2,194,21.4,30.6,1022.1,6.0,66.0,41.0,0.0,52.0,10.0,1.9,,0.0,,0.0,0.0,0.0
2019-06-09,7,09,2019,06,526,2,194,21.4,47.0,1025.2,8.9,81.0,60.1,0.0,68.3,10.0,5.2,17.1,0.0,,0.0,0.0,0.0
2018-09-22,6,22,2018,09,562,2,204,22.4,58.6,1018.0,7.0,73.9,64.9,0.0,70.4,10.0,4.2,24.1,0.0,,0.0,0.0,0.0
2013-08-16,5,16,2013,08,678,2,204,22.4,51.5,1020.9,5.1,82.0,59.0,0.0,70.9,10.0,1.7,15.9,0.0,,0.0,0.0,0.0
2017-08-19,6,19,2017,08,638,2,215,23.4,68.2,1009.9,7.0,86.0,73.0,0.0,77.9,9.5,2.5,15.0,0.85,,0.0,0.0,0.0
2016-06-10,5,10,2016,06,818,2,244,26.4,36.4,1014.5,9.9,77.0,54.0,0.0,66.2,10.0,5.7,20.0,0.0,,0.0,0.0,0.0
2021-12-17,5,17,2021,12,305,2,149,16.9,29.3,1015.6,12.0,62.1,53.1,0.0,58.0,10.0,6.5,20.0,0.0,,0.0,0.0,0.0
2015-12-16,3,16,2015,12,673,2,149,16.9,33.7,1016.6,8.9,68.0,46.0,0.0,50.6,10.0,5.9,22.9,0.09,,0.0,0.0,0.0
2021-11-22,1,22,2021,11,314,2,149,16.9,40.8,1011.9,8.9,55.9,41.0,0.0,49.8,9.7,5.1,18.1,0.03,,0.0,0.0,0.0
2020-11-12,4,12,2020,11,327,2,149,16.9,56.7,1014.7,8.9,72.0,46.0,0.0,59.9,5.8,4.4,19.0,0.9,,0.0,0.0,0.0
2012-10-22,1,22,2012,10,609,2,149,16.9,40.1,1017.4,20.0,66.0,48.9,0.0,57.8,10.0,4.3,26.0,0.0,,0.0,0.0,0.0
2020-09-10,4,10,2020,09,347,2,149,16.9,72.0,1023.7,5.1,82.0,69.1,1.0,76.2,7.6,2.9,,0.29,,0.0,0.0,0.0
2021-12-03,5,03,2021,12,343,2,149,16.9,26.0,1010.0,12.0,57.9,41.0,0.0,46.2,10.0,7.5,27.0,0.0,,0.0,0.0,0.0
2022-08-20,6,20,2022,08,309,2,159,17.9,63.1,1020.2,8.9,90.0,69.1,0.0,80.7,10.0,2.9,15.0,0.0,,0.0,0.0,0.0
2013-05-27,1,27,2013,05,420,2,159,17.9,34.9,1022.2,8.0,73.0,51.1,0.0,61.7,10.0,3.3,18.1,0.0,,0.0,0.0,0.0
2020-06-13,6,13,2020,06,282,2,159,17.9,44.2,1020.5,13.0,84.9,60.1,0.0,68.9,10.0,8.6,21.0,0.0,,0.0,0.0,0.0
2021-08-21,6,21,2021,08,321,2,159,17.9,70.1,1012.8,7.0,82.0,73.0,0.0,77.8,10.0,1.4,,0.0,,0.0,0.0,0.0
2013-08-17,6,17,2013,08,504,2,159,17.9,53.5,1023.9,4.1,84.0,64.0,0.0,72.6,10.0,1.6,,0.0,,0.0,0.0,0.0
2014-02-03,1,03,2014,02,960,2,159,17.9,30.4,1019.7,8.9,55.9,30.0,1.0,35.5,3.7,5.3,14.0,0.33,1.2,0.0,0.0,1.0
2013-08-31,6,31,2013,08,480,2,169,18.9,68.8,1010.5,7.0,86.0,70.0,0.0,78.3,8.0,4.4,15.0,0.0,,0.0,0.0,0.0
2018-02-05,1,05,2018,02,706,2,169,18.9,26.0,1013.9,13.0,46.0,28.9,0.0,36.6,8.1,6.8,26.0,0.96,,0.0,0.0,0.0
2022-09-23,5,23,2022,09,322,2,169,18.9,37.8,1011.3,12.0,75.0,51.1,0.0,57.2,10.0,8.3,21.0,0.4,,0.0,0.0,0.0
2017-04-23,7,23,2017,04,517,2,169,18.9,37.3,1018.1,8.0,66.0,46.0,0.0,53.7,10.0,4.3,21.0,0.11,,0.0,0.0,0.0
2017-09-24,7,24,2017,09,587,2,189,19.9,60.2,1017.4,5.1,91.0,68.0,0.0,78.5,10.0,1.3,,0.0,,0.0,0.0,0.0
2017-06-29,4,29,2017,06,767,2,189,20.9,58.0,1019.3,8.9,82.0,61.0,0.0,74.6,10.0,4.6,19.0,0.0,,0.0,0.0,0.0
2017-05-11,4,11,2017,05,686,2,189,20.9,37.1,1016.0,6.0,61.0,46.4,0.0,53.5,10.0,2.8,14.0,0.0,,0.0,0.0,0.0
2019-10-16,3,16,2019,10,658,2,189,20.9,52.0,1014.1,8.9,66.0,51.1,0.0,59.6,8.1,3.8,22.0,0.0,,0.0,0.0,0.0
2015-10-23,5,23,2015,10,742,2,199,21.9,37.5,1021.6,9.9,75.0,51.1,0.0,58.8,9.8,5.0,17.1,0.0,,0.0,0.0,0.0
2018-02-27,2,27,2018,02,631,2,141,16.1,21.0,1026.3,7.0,55.9,39.0,0.0,46.5,10.0,3.6,,0.0,,0.0,0.0,0.0
2018-10-02,2,02,2018,10,613,2,141,16.1,65.6,1020.7,6.0,77.0,63.0,0.0,71.9,9.2,1.4,17.1,0.0,,0.0,0.0,0.0
2014-02-23,7,23,2014,02,414,2,141,16.1,26.0,1014.8,6.0,54.0,39.9,0.0,48.6,10.0,4.1,17.1,0.0,9.8,0.0,0.0,0.0
2015-04-26,7,26,2015,04,477,2,141,16.1,27.4,1005.1,8.9,64.0,37.9,0.0,54.1,10.0,4.8,15.0,0.0,,0.0,0.0,0.0
2017-11-12,7,12,2017,11,539,2,141,16.1,19.3,1031.7,6.0,46.0,24.1,0.0,37.8,10.0,1.6,,0.0,,0.0,0.0,0.0
2022-07-26,2,26,2022,07,276,2,141,16.1,60.9,1014.6,8.0,86.0,71.1,0.0,77.1,10.0,3.9,,0.98,,0.0,0.0,0.0
2020-01-07,2,07,2020,01,408,2,141,16.1,20.3,1016.2,8.9,45.0,32.0,0.0,41.2,10.0,4.6,19.0,0.0,1.2,0.0,0.0,0.0
2012-10-15,1,15,2012,10,607,2,141,16.1,57.8,1009.5,20.0,71.1,61.0,0.0,65.3,9.4,4.5,26.0,0.0,,0.0,0.0,0.0
2022-09-04,7,04,2022,09,250,2,141,16.1,64.6,1020.1,8.0,90.0,64.9,0.0,77.3,10.0,2.3,,0.0,,0.0,0.0,0.0
2021-07-01,4,01,2021,07,319,2,151,17.1,70.5,1011.6,11.1,98.1,72.0,1.0,76.0,6.5,2.1,18.1,0.65,,0.0,0.0,0.0
2020-07-25,6,25,2020,07,291,2,151,17.1,69.4,1018.3,7.0,88.0,72.0,0.0,79.1,9.2,2.5,18.1,0.17,,0.0,0.0,0.0
2023-02-17,5,17,2023,02,276,2,151,17.1,48.0,1005.7,13.0,70.0,39.0,1.0,54.4,8.5,4.9,26.0,0.07,,0.0,0.0,0.0
2015-09-14,1,14,2015,09,579,2,151,17.1,46.7,1014.9,11.1,80.1,59.0,0.0,66.4,10.0,6.3,20.0,0.04,,0.0,0.0,0.0
2016-05-10,2,10,2016,05,608,2,151,17.1,28.8,1022.1,11.1,72.0,50.0,0.0,57.6,10.0,4.5,20.0,0.0,,0.0,0.0,0.0
2012-12-15,6,15,2012,12,523,2,151,17.1,27.1,1024.5,13.0,46.9,33.8,0.0,42.6,9.9,2.8,19.0,0.0,,0.0,0.0,0.0
2022-07-24,7,24,2022,07,265,2,151,17.1,64.6,1015.3,7.0,95.0,78.1,0.0,86.0,10.0,3.8,15.9,0.0,,0.0,0.0,0.0
2019-09-16,1,16,2019,09,620,2,151,17.1,59.4,1017.5,5.1,82.0,68.0,0.0,72.9,10.0,1.3,,0.0,,0.0,0.0,0.0
2012-12-14,5,14,2012,12,648,2,161,18.1,23.2,1024.4,18.1,48.0,28.0,0.0,41.4,10.0,4.1,25.1,0.0,,0.0,0.0,0.0
2021-06-01,2,01,2021,06,355,2,161,18.1,50.3,1023.9,4.1,75.9,48.9,0.0,64.8,10.0,0.9,19.0,0.02,,0.0,0.0,0.0
2020-11-13,5,13,2020,11,391,2,161,18.1,43.6,1016.3,9.9,50.0,46.9,0.0,48.5,6.3,4.3,15.9,0.14,,0.0,0.0,0.0
2018-09-27,4,27,2018,09,672,2,161,18.1,56.7,1018.3,8.0,82.0,61.0,0.0,67.7,9.2,4.0,15.9,0.08,,0.0,0.0,0.0
2022-08-25,4,25,2022,08,277,2,161,18.1,57.8,1016.3,5.1,91.0,71.1,0.0,81.0,10.0,1.8,,0.0,,0.0,0.0,0.0
2018-09-17,1,17,2018,09,673,2,171,19.1,67.3,1020.1,13.0,77.0,69.1,0.0,73.2,10.0,6.2,15.0,0.0,,0.0,0.0,0.0
2013-08-23,5,23,2013,08,636,2,171,19.1,60.8,1014.0,8.0,82.0,71.1,0.0,75.5,8.7,4.6,14.0,0.25,,0.0,0.0,0.0
2017-07-27,4,27,2017,07,610,2,171,19.1,62.7,1017.2,6.0,78.1,64.9,0.0,70.8,10.0,2.4,17.1,0.0,,0.0,0.0,0.0
2021-06-12,6,12,2021,06,327,2,171,19.1,57.1,1011.3,8.9,69.1,62.1,0.0,66.2,10.0,4.2,,0.0,,0.0,0.0,0.0
2022-08-04,4,04,2022,08,299,2,171,19.1,67.8,1016.7,7.0,93.0,71.1,0.0,82.6,10.0,2.7,24.1,0.0,,0.0,0.0,0.0
2017-08-04,5,04,2017,08,758,2,181,20.1,67.2,1017.0,8.9,87.1,68.0,0.0,76.8,9.2,3.1,18.1,0.15,,0.0,0.0,0.0
2021-05-11,2,11,2021,05,326,2,181,20.1,34.7,1016.3,8.9,66.9,46.9,0.0,56.8,10.0,4.6,19.0,0.03,,0.0,0.0,0.0
2017-11-07,2,07,2017,11,710,2,181,20.1,35.4,1021.0,9.9,66.0,39.9,0.0,46.0,9.3,5.4,15.9,0.01,,0.0,0.0,0.0
2013-10-21,1,21,2013,10,616,2,191,21.1,35.5,1018.7,6.0,66.0,50.0,0.0,57.4,10.0,3.1,15.9,0.0,,0.0,0.0,0.0
2013-07-22,1,22,2013,07,591,2,191,21.1,70.0,1013.4,8.0,86.0,75.0,0.0,78.2,6.6,4.4,17.1,0.0,,0.0,0.0,0.0
2012-10-19,5,19,2012,10,738,2,201,22.1,61.1,1010.9,18.1,66.0,55.0,1.0,63.2,6.1,5.2,23.9,0.25,,0.0,0.0,0.0
2018-09-10,1,10,2018,09,650,2,201,22.1,56.6,1022.7,9.9,63.0,54.0,0.0,58.7,6.7,5.8,18.1,0.84,,0.0,0.0,0.0
2019-08-05,1,05,2019,08,616,2,201,22.1,60.0,1014.6,8.0,87.1,69.1,0.0,76.3,10.0,3.8,18.1,0.0,,0.0,0.0,0.0
2017-07-07,5,07,2017,07,674,2,201,22.1,66.5,1010.2,11.1,80.1,68.0,1.0,72.9,7.9,4.5,18.1,0.02,,0.0,0.0,0.0
2017-06-24,6,24,2017,06,753,2,201,22.1,65.9,1005.3,13.0,84.0,71.1,1.0,77.8,8.3,5.0,22.9,1.16,,0.0,0.0,0.0
2016-06-18,6,18,2016,06,700,2,211,23.1,49.5,1021.9,5.1,87.1,61.0,0.0,71.3,9.8,2.8,18.1,0.0,,0.0,0.0,0.0
2014-06-20,5,20,2014,06,765,2,211,23.1,50.5,1014.9,7.0,79.0,64.0,0.0,71.8,9.3,3.7,15.9,0.15,,0.0,0.0,0.0
2019-09-12,4,12,2019,09,689,2,211,23.1,68.2,1017.3,8.9,88.0,66.0,0.0,76.5,8.8,4.0,17.1,0.01,,0.0,0.0,0.0
2020-04-25,6,25,2020,04,152,2,59,7.9,40.0,1015.7,9.9,64.9,44.1,0.0,52.1,10.0,2.3,17.1,0.22,,0.0,0.0,0.0
2020-04-28,2,28,2020,04,185,2,59,7.9,32.3,1019.0,8.9,66.9,39.0,0.0,50.8,10.0,3.8,15.9,0.0,,0.0,0.0,0.0
2021-02-16,2,16,2021,02,213,2,73,9.3,34.4,1007.0,12.0,51.1,30.9,1.0,40.2,5.1,6.2,24.1,0.82,7.1,0.0,0.0,0.0
2014-09-25,4,25,2014,09,491,2,108,12.8,53.7,1028.9,11.1,66.0,57.0,0.0,61.7,8.6,7.4,20.0,0.02,,0.0,0.0,0.0
2022-01-04,2,04,2022,01,255,2,113,13.3,8.7,1027.2,9.9,37.0,19.0,0.0,25.3,10.0,5.7,18.1,0.0,,0.0,0.0,0.0
2014-11-20,4,20,2014,11,635,2,113,13.3,16.3,1014.6,11.1,45.0,21.9,0.0,38.2,10.0,5.7,22.9,0.0,,0.0,0.0,0.0
2023-01-02,1,02,2023,01,201,2,118,13.8,38.0,1018.6,6.0,55.9,48.9,0.0,52.0,10.0,3.1,,0.0,,0.0,0.0,0.0
2015-04-28,2,28,2015,04,613,2,123,14.3,34.1,1007.1,13.0,71.1,48.9,0.0,59.0,10.0,6.6,21.0,0.0,,0.0,0.0,0.0
2021-03-05,5,05,2021,03,306,2,123,14.3,2.2,1011.5,15.9,45.0,23.0,0.0,29.7,10.0,11.1,29.9,0.0,,0.0,0.0,0.0
2014-08-18,1,18,2014,08,595,2,128,14.8,52.3,1011.7,8.9,82.0,63.0,0.0,72.0,10.0,3.7,18.1,0.01,,0.0,0.0,0.0
2015-08-19,3,19,2015,08,594,2,128,14.8,70.1,1016.7,8.0,90.0,73.0,0.0,80.0,10.0,4.0,17.1,0.0,,0.0,0.0,0.0
2019-09-02,1,02,2019,09,427,2,128,14.8,64.8,1019.7,6.0,78.1,63.0,0.0,70.8,8.3,2.4,22.9,0.0,,0.0,0.0,0.0
2019-01-27,7,27,2019,01,445,2,128,14.8,22.2,1018.6,20.0,48.9,24.1,0.0,39.6,10.0,8.4,29.9,0.0,,0.0,0.0,0.0
2023-03-11,6,11,2023,03,242,2,128,14.8,34.7,1006.6,11.1,46.0,35.1,0.0,40.4,7.1,6.7,19.0,0.58,,0.0,0.0,1.0
2017-11-24,5,24,2017,11,502,2,128,14.8,21.7,1016.4,7.0,50.0,30.9,0.0,41.2,10.0,2.9,15.0,0.0,,0.0,0.0,0.0
2020-10-05,1,05,2020,10,302,2,128,14.8,48.5,1019.9,5.1,70.0,51.1,0.0,60.5,10.0,2.4,,0.0,,0.0,0.0,0.0
2022-02-04,5,04,2022,02,288,2,128,14.8,40.8,1013.6,9.9,57.0,28.9,0.0,43.6,5.5,5.4,22.0,0.6,2.0,0.0,0.0,1.0
2014-04-26,6,26,2014,04,548,2,128,14.8,42.0,1008.2,9.9,66.9,44.1,0.0,53.0,8.5,5.0,18.1,0.89,,0.0,0.0,0.0
2022-06-21,2,21,2022,06,317,2,133,15.3,49.5,1019.6,5.1,80.1,57.0,0.0,70.4,9.0,2.0,,0.0,,0.0,0.0,0.0
2014-03-27,4,27,2014,03,538,2,133,15.3,6.5,1026.3,15.9,44.1,21.9,0.0,30.5,10.0,6.7,26.0,0.0,,0.0,0.0,0.0
2021-12-13,1,13,2021,12,302,2,133,15.3,18.7,1023.9,12.0,55.9,39.9,0.0,45.1,10.0,6.6,17.1,0.0,,0.0,0.0,0.0
2015-07-06,1,06,2015,07,598,2,133,15.3,64.9,1020.6,7.0,82.9,68.0,0.0,76.8,8.7,2.1,18.1,0.0,,0.0,0.0,0.0
2016-12-04,7,04,2016,12,482,2,133,15.3,22.7,1022.1,11.1,46.9,39.0,0.0,42.2,10.0,5.1,17.1,0.0,,0.0,0.0,0.0
2021-10-11,1,11,2021,10,297,2,138,15.8,57.8,1018.6,13.0,71.1,61.0,0.0,64.8,10.0,7.0,21.0,0.1,,0.0,0.0,0.0
2014-08-02,6,02,2014,08,540,2,146,16.6,61.8,1021.3,12.0,84.0,63.0,0.0,70.4,8.0,4.7,21.0,0.36,,0.0,0.0,0.0
2020-01-14,2,14,2020,01,497,2,146,16.6,36.2,1027.0,8.0,46.0,37.0,0.0,42.3,7.7,2.9,,0.0,,0.0,0.0,0.0
2021-07-22,4,22,2021,07,329,2,146,16.6,57.2,1016.9,7.0,81.0,66.9,0.0,74.0,10.0,2.8,,0.05,,0.0,0.0,0.0
2019-01-25,5,25,2019,01,666,2,146,16.6,17.7,1011.8,22.0,39.9,34.0,0.0,36.0,10.0,14.2,28.9,1.24,,0.0,0.0,0.0
2017-01-18,3,18,2017,01,549,2,146,16.6,37.7,1013.7,9.9,41.0,37.4,0.0,39.2,6.2,6.3,15.0,0.41,,0.0,0.0,0.0
2019-08-26,1,26,2019,08,494,2,156,17.6,53.9,1022.9,12.0,77.0,61.0,0.0,66.5,10.0,6.7,17.1,0.0,,0.0,0.0,0.0
2020-01-16,4,16,2020,01,547,2,156,17.6,33.2,1014.6,15.9,50.0,37.9,0.0,45.0,7.8,7.4,34.0,0.11,,0.0,0.0,0.0
2014-07-18,5,18,2014,07,624,2,156,17.6,52.8,1021.6,8.0,81.0,64.0,0.0,73.4,10.0,3.6,,0.0,,0.0,0.0,0.0
2019-03-30,6,30,2019,03,516,2,156,17.6,43.2,1017.0,6.0,70.0,48.9,0.0,58.8,10.0,2.6,28.9,0.0,,0.0,0.0,0.0
2020-11-05,4,05,2020,11,357,2,166,18.6,47.8,1029.7,8.0,66.9,39.9,0.0,57.8,9.5,3.9,18.1,0.0,,0.0,0.0,0.0
2017-09-14,4,14,2017,09,728,2,166,18.6,67.3,1011.4,7.0,82.9,64.0,0.0,74.0,9.1,2.1,,0.06,,0.0,0.0,0.0
2014-04-30,3,30,2014,04,651,2,166,18.6,40.6,1027.5,13.0,52.0,41.0,0.0,44.2,4.1,7.7,22.9,0.59,,0.0,0.0,0.0
2018-10-11,4,11,2018,10,741,2,166,18.6,70.0,1009.9,6.0,75.9,69.8,1.0,73.1,8.6,1.6,26.0,0.0,,0.0,0.0,0.0
2012-10-26,5,26,2012,10,598,2,166,18.6,53.4,1022.6,7.0,64.9,39.2,0.0,60.8,10.0,1.5,,0.0,,0.0,0.0,0.0
2017-08-08,2,08,2017,08,631,2,176,19.6,62.7,1013.7,8.0,78.1,64.0,0.0,69.4,7.5,2.4,19.0,0.76,,0.0,0.0,0.0
2013-10-28,1,28,2013,10,620,2,176,19.6,29.6,1021.8,8.0,61.0,43.0,0.0,51.5,10.0,3.7,17.1,0.0,,0.0,0.0,0.0
2018-08-01,3,01,2018,08,660,2,176,19.6,71.6,1017.5,8.0,84.0,68.0,0.0,77.2,8.9,1.6,20.0,0.04,,0.0,0.0,0.0
2019-08-24,6,24,2019,08,514,2,176,19.6,52.2,1020.3,8.9,75.9,64.0,0.0,69.7,10.0,4.8,,0.08,,0.0,0.0,0.0
2017-12-21,4,21,2017,12,742,2,186,20.6,16.6,1020.4,7.0,51.1,32.0,0.0,35.6,10.0,3.7,22.9,0.0,,0.0,0.0,0.0
2018-11-03,6,03,2018,11,656,2,186,20.6,51.3,1009.9,26.0,72.0,52.0,0.0,58.4,7.0,13.4,34.0,0.59,,0.0,0.0,0.0
2018-12-18,2,18,2018,12,731,2,187,20.6,15.8,1013.9,28.9,46.0,30.9,0.0,35.5,10.0,19.8,39.0,0.03,,0.0,0.0,0.0
2018-10-18,4,18,2018,10,735,2,196,21.6,25.1,1024.3,20.0,61.0,42.1,0.0,46.7,10.0,15.3,29.9,0.0,,0.0,0.0,0.0
2018-10-31,3,31,2018,10,646,2,196,21.6,38.0,1018.1,15.0,64.0,42.1,0.0,53.1,10.0,7.0,24.1,0.0,,0.0,0.0,0.0
2015-06-29,1,29,2015,06,662,2,143,16.3,55.2,1010.6,8.9,75.9,62.1,0.0,70.3,10.0,4.6,15.9,0.29,,0.0,0.0,0.0
2020-09-19,6,19,2020,09,330,2,143,16.3,30.7,1024.8,13.0,70.0,50.0,0.0,57.2,10.0,6.9,22.9,0.0,,0.0,0.0,0.0
2017-02-04,6,04,2017,02,541,2,143,16.3,5.2,1025.6,12.0,34.0,21.9,0.0,27.6,10.0,7.7,24.1,0.0,,0.0,0.0,0.0
2020-07-18,6,18,2020,07,316,2,143,16.3,65.9,1017.3,4.1,91.0,69.1,0.0,80.9,9.8,1.5,,0.01,,0.0,0.0,0.0
2016-08-14,7,14,2016,08,521,2,143,16.3,71.5,1013.2,8.0,96.1,79.0,0.0,87.8,8.8,3.5,15.0,0.0,,0.0,0.0,0.0
2019-04-16,2,16,2019,04,638,2,143,16.3,20.9,1013.7,15.9,66.0,44.1,0.0,52.4,10.0,8.5,31.1,0.23,,0.0,0.0,0.0
2015-06-27,6,27,2015,06,595,2,153,17.3,56.0,1018.7,12.0,81.0,60.1,0.0,67.7,8.8,4.4,19.0,0.0,,0.0,0.0,0.0
2017-08-20,7,20,2017,08,538,2,173,17.3,60.7,1015.7,7.0,86.0,69.1,0.0,76.6,10.0,4.2,20.0,0.0,,0.0,0.0,0.0
2015-01-09,5,09,2015,01,751,2,153,17.3,7.5,1019.3,14.0,33.1,16.0,0.0,24.9,8.7,7.4,21.0,0.0,1.2,0.0,0.0,1.0
2019-11-30,6,30,2019,11,465,2,153,17.3,16.8,1018.0,7.0,43.0,30.0,0.0,36.3,10.0,4.0,,0.0,,0.0,0.0,0.0
2017-08-27,7,27,2017,08,498,2,154,17.3,48.7,1024.4,8.0,78.1,62.1,0.0,69.2,10.0,3.9,15.0,0.0,,0.0,0.0,0.0
2020-07-15,3,15,2020,07,268,2,153,17.3,63.4,1020.4,9.9,84.9,70.0,0.0,75.7,10.0,4.7,,0.0,,0.0,0.0,0.0
2020-08-15,6,15,2020,08,313,2,163,18.3,60.4,1015.8,8.9,86.0,71.1,0.0,76.6,10.0,5.4,15.9,0.0,,0.0,0.0,0.0
2021-08-09,1,09,2021,08,339,2,163,18.3,66.7,1019.9,9.9,81.0,66.0,0.0,72.6,8.3,5.1,15.0,0.1,,0.0,0.0,0.0
2021-11-09,2,09,2021,11,327,2,163,18.3,42.1,1018.9,6.0,68.0,44.1,0.0,57.9,10.0,2.4,,0.0,,0.0,0.0,0.0
2012-08-09,4,09,2012,08,581,2,163,18.3,69.6,1013.6,7.0,88.0,61.0,0.0,78.2,9.3,2.3,15.0,0.0,,0.0,0.0,0.0
2016-10-15,6,15,2016,10,641,2,163,18.3,39.7,1029.0,5.1,64.9,45.0,0.0,54.0,10.0,2.7,,0.0,,0.0,0.0,0.0
2020-08-03,1,03,2020,08,353,2,173,19.3,66.4,1014.6,8.0,89.1,75.9,0.0,82.8,10.0,4.3,15.9,0.0,,0.0,0.0,0.0
2020-11-07,6,07,2020,11,329,2,173,19.3,43.3,1024.0,6.0,73.9,55.9,0.0,64.2,10.0,3.2,,0.0,,0.0,0.0,0.0
2017-11-01,3,01,2017,11,607,2,173,19.3,33.6,1025.6,7.0,57.0,43.0,0.0,50.0,10.0,2.4,,0.0,,0.0,0.0,0.0
2013-06-24,1,24,2013,06,680,2,173,19.3,68.1,1016.9,7.0,90.0,73.4,0.0,80.6,9.0,4.0,15.9,0.0,,0.0,0.0,0.0
2019-08-29,4,29,2019,08,592,2,173,19.3,58.9,1011.4,8.0,81.0,64.9,0.0,73.1,10.0,3.8,15.9,0.08,,0.0,0.0,0.0
2016-08-09,2,09,2016,08,650,2,173,19.3,61.5,1021.5,6.0,87.1,71.1,0.0,78.2,9.3,1.8,20.0,0.0,,0.0,0.0,0.0
2016-08-18,4,18,2016,08,635,2,183,20.3,65.1,1015.5,5.1,84.9,72.0,0.0,78.8,9.1,1.8,,0.03,,0.0,0.0,0.0
2017-10-06,5,06,2017,10,649,2,183,20.3,61.9,1018.2,7.0,82.9,64.9,0.0,73.3,9.8,2.8,17.1,0.0,,0.0,0.0,0.0
2022-08-19,5,19,2022,08,286,2,183,20.3,57.2,1016.5,7.0,90.0,62.1,0.0,77.7,10.0,2.8,22.9,0.0,,0.0,0.0,0.0
2016-05-09,1,09,2016,05,646,2,183,20.3,33.5,1014.3,8.9,72.0,48.9,0.0,61.8,10.0,3.5,20.0,0.05,,0.0,0.0,0.0
2017-10-17,2,17,2017,10,736,2,193,21.3,32.2,1025.0,8.0,69.1,42.1,0.0,49.8,10.0,3.6,14.0,0.0,,0.0,0.0,0.0
2015-05-10,7,10,2015,05,549,2,193,21.3,60.5,1022.4,6.0,82.9,57.0,0.0,70.0,7.0,2.3,15.9,0.0,,0.0,0.0,0.0
2021-05-25,2,25,2021,05,354,2,203,22.3,47.0,1024.2,8.0,73.0,57.9,0.0,64.0,9.9,4.1,20.0,0.0,,0.0,0.0,0.0
2020-04-19,7,19,2020,04,102,2,37,5.7,27.7,1011.5,9.9,63.0,39.9,0.0,49.5,10.0,6.0,22.0,0.1,,0.0,0.0,0.0
